"Time","docker-db-1","docker-persistence-1","docker-image-1","docker-recommender-1","docker-registry-1","docker-auth-1","docker-webui-1"
2025-04-23 22:58:44,0 B/s,239 B/s,217 B/s,401 B/s,1.64 kB/s,430 B/s,899 B/s
2025-04-23 22:58:48,0 B/s,245 B/s,437 B/s,57.8 B/s,1.39 kB/s,187 B/s,1.03 kB/s
2025-04-23 22:58:52,0 B/s,311 B/s,346 B/s,434 B/s,1.56 kB/s,222 B/s,371 B/s
2025-04-23 22:58:56,0 B/s,286 B/s,256 B/s,671 B/s,971 B/s,0 B/s,1.05 kB/s
2025-04-23 22:59:00,0 B/s,381 B/s,301 B/s,719 B/s,1.11 kB/s,268 B/s,248 B/s
2025-04-23 22:59:04,0 B/s,257 B/s,284 B/s,379 B/s,1.38 kB/s,385 B/s,1.17 kB/s
2025-04-23 22:59:08,0 B/s,259 B/s,205 B/s,726 B/s,1.96 kB/s,323 B/s,334 B/s
2025-04-23 22:59:12,0 B/s,0 B/s,508 B/s,389 B/s,1.17 kB/s,626 B/s,234 B/s
2025-04-23 22:59:16,51.6 kB/s,316 kB/s,564 kB/s,534 B/s,1.31 kB/s,85.1 kB/s,4.85 MB/s
2025-04-23 22:59:20,232 kB/s,884 kB/s,8.28 MB/s,31.2 kB/s,1.26 kB/s,192 kB/s,11.4 MB/s
2025-04-23 22:59:24,254 kB/s,809 kB/s,7.58 MB/s,24.2 kB/s,1.02 kB/s,184 kB/s,11.5 MB/s
2025-04-23 22:59:28,79.0 kB/s,279 kB/s,1.10 MB/s,8.13 kB/s,1.67 kB/s,257 kB/s,4.07 MB/s
2025-04-23 22:59:32,63.1 kB/s,190 kB/s,1.03 MB/s,2.72 kB/s,1.07 kB/s,131 kB/s,1.75 MB/s
2025-04-23 22:59:36,116 kB/s,316 kB/s,2.49 MB/s,8.92 kB/s,1.39 kB/s,157 kB/s,3.89 MB/s
2025-04-23 22:59:40,236 kB/s,737 kB/s,8.24 MB/s,31.3 kB/s,1.46 kB/s,182 kB/s,11.1 MB/s
2025-04-23 22:59:44,214 kB/s,773 kB/s,6.52 MB/s,17.4 kB/s,1.51 kB/s,158 kB/s,9.48 MB/s
2025-04-23 22:59:48,145 kB/s,440 kB/s,2.27 MB/s,9.36 kB/s,1.83 kB/s,203 kB/s,3.64 MB/s
2025-04-23 22:59:52,90.6 kB/s,251 kB/s,1.40 MB/s,9.62 kB/s,1.53 kB/s,156 kB/s,2.68 MB/s
2025-04-23 22:59:56,136 kB/s,459 kB/s,2.71 MB/s,12.4 kB/s,1.45 kB/s,149 kB/s,4.30 MB/s
2025-04-23 23:00:00,234 kB/s,880 kB/s,8.21 MB/s,34.2 kB/s,1.76 kB/s,183 kB/s,11.1 MB/s
2025-04-23 23:00:04,160 kB/s,461 kB/s,5.05 MB/s,23.3 kB/s,1.64 kB/s,169 kB/s,6.87 MB/s
2025-04-23 23:00:08,91.5 kB/s,366 kB/s,1.97 MB/s,8.19 kB/s,1.01 kB/s,166 kB/s,3.29 MB/s
2025-04-23 23:00:12,124 kB/s,353 kB/s,2.33 MB/s,7.61 kB/s,1.12 kB/s,163 kB/s,3.66 MB/s
2025-04-23 23:00:16,205 kB/s,485 kB/s,4.69 MB/s,16.5 kB/s,1.61 kB/s,144 kB/s,6.69 MB/s
2025-04-23 23:00:20,228 kB/s,861 kB/s,7.64 MB/s,27.3 kB/s,933 B/s,199 kB/s,10.5 MB/s
2025-04-23 23:00:24,137 kB/s,459 kB/s,3.63 MB/s,15.1 kB/s,1.37 kB/s,156 kB/s,6.36 MB/s
2025-04-23 23:00:28,126 kB/s,337 kB/s,3.13 MB/s,9.00 kB/s,1.39 kB/s,182 kB/s,5.07 MB/s
2025-04-23 23:00:32,140 kB/s,444 kB/s,3.70 MB/s,11.1 kB/s,908 B/s,157 kB/s,5.00 MB/s
2025-04-23 23:00:36,213 kB/s,640 kB/s,5.82 MB/s,16.1 kB/s,1.51 kB/s,168 kB/s,8.31 MB/s
2025-04-23 23:00:40,195 kB/s,704 kB/s,6.12 MB/s,19.3 kB/s,1.64 kB/s,183 kB/s,9.47 MB/s
2025-04-23 23:00:44,130 kB/s,356 kB/s,3.33 MB/s,12.4 kB/s,1.50 kB/s,194 kB/s,5.22 MB/s
2025-04-23 23:00:48,121 kB/s,373 kB/s,2.63 MB/s,11.9 kB/s,1.93 kB/s,162 kB/s,4.07 MB/s
2025-04-23 23:00:52,111 kB/s,366 kB/s,3.68 MB/s,14.6 kB/s,1.42 kB/s,128 kB/s,5.27 MB/s
2025-04-23 23:00:56,216 kB/s,708 kB/s,6.10 MB/s,20.8 kB/s,854 B/s,203 kB/s,9.51 MB/s
