"Time","docker-db-1","docker-persistence-1","docker-image-1","docker-recommender-1","docker-registry-1","docker-auth-1","docker-webui-1"
2025-04-23 19:58:42,2.06 MB/s,6.35 MB/s,59.4 MB/s,202 kB/s,1.37 kB/s,2.17 MB/s,85.7 MB/s
2025-04-23 19:58:44,2.10 MB/s,6.46 MB/s,58.1 MB/s,161 kB/s,733 B/s,2.09 MB/s,87.7 MB/s
2025-04-23 19:58:46,810 kB/s,262 B/s,0 B/s,7.37 kB/s,781 B/s,387 B/s,26.0 MB/s
2025-04-23 19:58:48,0 B/s,0 B/s,445 B/s,630 B/s,832 B/s,443 B/s,344 B/s
2025-04-23 19:58:50,0 B/s,228 B/s,242 B/s,228 B/s,1.67 kB/s,358 B/s,1.17 kB/s
2025-04-23 19:58:52,0 B/s,111 B/s,477 B/s,340 B/s,957 B/s,232 B/s,125 B/s
2025-04-23 19:58:54,0 B/s,357 B/s,352 B/s,351 B/s,1.22 kB/s,415 B/s,406 B/s
2025-04-23 19:58:56,0 B/s,0 B/s,232 B/s,526 B/s,1.44 kB/s,216 B/s,1.12 kB/s
2025-04-23 19:58:58,0 B/s,301 B/s,0 B/s,552 B/s,1.99 kB/s,273 B/s,997 B/s
2025-04-23 19:59:00,0 B/s,0 B/s,530 B/s,659 B/s,1.00 kB/s,315 B/s,237 B/s
2025-04-23 19:59:02,0 B/s,363 B/s,301 B/s,355 B/s,1.24 kB/s,199 B/s,793 B/s
2025-04-23 19:59:04,0 B/s,2.64 kB/s,241 B/s,343 B/s,1.86 kB/s,6.87 kB/s,4.18 kB/s
2025-04-23 19:59:06,0 B/s,18.6 kB/s,3.43 kB/s,2.03 kB/s,1.55 kB/s,2.07 kB/s,13.8 kB/s
2025-04-23 19:59:08,0 B/s,252 B/s,501 B/s,599 B/s,1.42 kB/s,231 B/s,340 B/s
2025-04-23 19:59:10,0 B/s,274 B/s,280 B/s,676 B/s,1.16 kB/s,290 B/s,691 B/s
2025-04-23 19:59:12,0 B/s,327 B/s,227 B/s,573 B/s,1.13 kB/s,354 B/s,363 B/s
2025-04-23 19:59:14,0 B/s,273 B/s,222 B/s,302 B/s,803 B/s,291 B/s,888 B/s
2025-04-23 19:59:16,0 B/s,297 B/s,471 B/s,255 B/s,1.19 kB/s,293 B/s,946 B/s
2025-04-23 19:59:18,0 B/s,0 B/s,460 B/s,454 B/s,1.76 kB/s,230 B/s,295 B/s
2025-04-23 19:59:20,0 B/s,247 B/s,252 B/s,301 B/s,1.03 kB/s,0 B/s,838 B/s
2025-04-23 19:59:22,0 B/s,0 B/s,388 B/s,653 B/s,1.18 kB/s,468 B/s,333 B/s
2025-04-23 19:59:24,0 B/s,294 B/s,207 B/s,223 B/s,1.49 kB/s,306 B/s,831 B/s
2025-04-23 19:59:26,0 B/s,0 B/s,445 B/s,452 B/s,779 B/s,363 B/s,1.27 kB/s
2025-04-23 19:59:28,0 B/s,212 B/s,233 B/s,704 B/s,1.16 kB/s,243 B/s,933 B/s
2025-04-23 19:59:30,0 B/s,345 B/s,457 B/s,334 B/s,1.01 kB/s,440 B/s,247 B/s
2025-04-23 19:59:32,0 B/s,0 B/s,505 B/s,766 B/s,1.25 kB/s,185 B/s,854 B/s
2025-04-23 19:59:34,0 B/s,220 B/s,222 B/s,0 B/s,1.05 kB/s,548 B/s,938 B/s
2025-04-23 19:59:36,0 B/s,0 B/s,219 B/s,608 B/s,1.61 kB/s,206 B/s,814 B/s
2025-04-23 19:59:38,0 B/s,240 B/s,416 B/s,536 B/s,959 B/s,211 B/s,1.06 kB/s
2025-04-23 19:59:40,0 B/s,0 B/s,281 B/s,839 B/s,1.18 kB/s,334 B/s,393 B/s
2025-04-23 19:59:42,0 B/s,0 B/s,570 B/s,0 B/s,1.10 kB/s,205 B/s,219 B/s
2025-04-23 19:59:44,0 B/s,322 B/s,299 B/s,599 B/s,1.30 kB/s,349 B/s,1.13 kB/s
2025-04-23 19:59:46,0 B/s,0 B/s,200 B/s,585 B/s,1.59 kB/s,456 B/s,293 B/s
2025-04-23 19:59:48,0 B/s,214 B/s,234 B/s,573 B/s,1.15 kB/s,0 B/s,1.04 kB/s
2025-04-23 19:59:50,0 B/s,0 B/s,400 B/s,608 B/s,1.30 kB/s,556 B/s,211 B/s
2025-04-23 19:59:52,0 B/s,277 B/s,314 B/s,0 B/s,1.31 kB/s,329 B/s,331 B/s
2025-04-23 19:59:54,0 B/s,0 B/s,247 B/s,276 B/s,1.42 kB/s,249 B/s,1.13 kB/s
2025-04-23 19:59:56,0 B/s,0 B/s,405 B/s,472 B/s,1.33 kB/s,356 B/s,975 B/s
2025-04-23 19:59:58,0 B/s,331 B/s,266 B/s,674 B/s,1.01 kB/s,295 B/s,221 B/s
2025-04-23 20:00:00,0 B/s,230 B/s,273 B/s,244 B/s,1.67 kB/s,452 B/s,1.20 kB/s
2025-04-23 20:00:02,0 B/s,0 B/s,268 B/s,472 B/s,906 B/s,205 B/s,0 B/s
2025-04-23 20:00:04,0 B/s,222 B/s,258 B/s,289 B/s,1.53 kB/s,266 B/s,922 B/s
2025-04-23 20:00:06,0 B/s,230 B/s,270 B/s,378 B/s,1.19 kB/s,419 B/s,220 B/s
2025-04-23 20:00:08,0 B/s,0 B/s,224 B/s,632 B/s,1.71 kB/s,264 B/s,971 B/s
2025-04-23 20:00:10,0 B/s,0 B/s,368 B/s,693 B/s,632 B/s,290 B/s,331 B/s
2025-04-23 20:00:12,0 B/s,371 B/s,509 B/s,658 B/s,1.56 kB/s,387 B/s,296 B/s
2025-04-23 20:00:14,0 B/s,0 B/s,214 B/s,0 B/s,869 B/s,282 B/s,855 B/s
